"startupName","description","WebsiteLink"
"Fabrikatör","Fabrikatör, üretici işletmeler için geliştirilmiş bulut tabanlı bir üretim yönetim sistemidir. Üreticilerin üretim aşamalarında karşılaştıkları yönetimsel ihtiyaçları tek bir panel üzerinden çözebilmelerini sağlayacak yeteneklere sahip olan Fabrikatör, esnek altyapısı sayesinde sektör bağımsız olarak üretim yapan tüm küçük ve orta ölçekli işletmelerin ihtiyaçlarına yanıt sunmaktadır. Bir ürünün üretimine bağlı olan stok hareketliliğinin takibi, üretim süreçlerinin yönetimi, üretim maliyetlerinin hesaplanması, raporlama ve üretim planlama gibi ihtiyaçlar, Fabrikatör’ün gelişmiş yazılım teknolojisi sayesinde birkaç dakika içinde çözülebilen yönetim işlemleri hâlini almıştır. Üreticilerin, satış, stok takibi ve ön muhasebe ihtiyaçlarını farklı yazılımlarla entegre olarak gideren Fabrikatör, merkezinde üretimin yer aldığı kapsamlı bir yazılım çözümü olarak üreticilerin karşısına çıkmaktadır. Fabrikatör’ün kurucu ekibi, Boğaziçi Üniversitesinde başlayan dostluklarının ardından, geçen yıllar içinde birden çok projede birlikte yer almış ve farklı sektörlere özel yazılım çözümleri geliştirmiştir. 2018 yılının başında kurulan Fabrikatör, geride kalan süre içinde farklı sektörlerden binlerce üreticiye ulaşmış ve onların her gün kullandıkları bir yazılım çözümü olmaya başlamıştır. 2019 yılı Haziran ayında İTÜ Çekirdek Express programına kabul edilen firma, Big Bang 2019 etkinliğinde sahneye çıkma başarısı göstermiş ve etkinlik kapsamında Vodafone firmasından hibe desteği ve İTÜ Çekirdek ekibi tarafından 1 yıllık ofis ödülüne layık görüşmüştür. 2020 yılı İTÜ Kuluçka programına dahil edilen ve çalışmalarını İTÜ Çekirdek ve Almanya ofislerinde sürdüren ekip, gelecek vizyonu doğrultusunda Fabrikatör’ü global ölçekte üretici kobilerle buluşturmayı ve onların dijital sağ kolu olmayı hedeflemektedir.","https://www.fabrikator.io/"
"ecording","ecording; bireysel çevre bilincini arttırmaya yönelik teknolojik yöntemler geliştiren ve insanların günlük hayatları içerisinde uyguladıkları aktivitelere çevreye duyarlı çözümler sunan bir sosyal girişimdir. ecoDrone; ecording tarafından geliştirilmiş ağaçlandırılması gereken alanlara havadan tohum topu atışları gerçekleştiren insansız hava araçlarıdır. ecordingApp; Dünya yararına verilen görevleri telefonunun kamerası ile kanıtladığınızda, edindiğiniz puanlarla anlaşmalı markalardan indirimler ve ödüller kazandığınız bir mobil uygulamadır. ecording Social; üretilen içerikler, temsilci ve gönüllüler ile dijitalde ve sahada yapılan çalışmalarla birlikte hayatın her adımında çevre bilincini yaymayı amaç edinen platformdur.","https://www.ecording.org/"
"LISA","Lisa; hangi görsel içeriğin daha fazla etkileşim alacağını öngören ve içeriğe uygun anahtar kelimeler üreten SaaS uygulamasıdır. Sosyal medyadaki içeriklerin etkileşimi çok önemliyken, potansiyeli düşük içerikler yanlış anahtar kelimelerle paylaşılıyor ve pazarlama faaliyetlerinin başarısı düşüyor. Bunun yanında içerik seçme süreci çok fazla zaman alıyor. Temeline yapay zeka teknolojisi yerleştirilerek geliştirilen Insprea bu süreci tamamen otomatik hale getiriyor, markalara, fenomenlere ve ajanslara en doğru görseli ve anahtar kelimeleri saniyeler içerisinde seçme imkanı sağlıyor. Bu sayede; kullanıcılar kaliteli görsellerle etkileşim oranlarını yükseltirken, doğru anahtar kelimelerle hedef kitlelerine ulaşıyorlar. ","https://www.asklisa.ai"
"EyeCheckup","EyeCheckup – Görme kaybını önleme amaçlı Yapay Zeka ile göz tarama sistemi. EyeCheckup göz doktoruna ulaşma imkanı olmayan kişilerin rutin göz kontrolü için Sağlık Ocaklarında veya gezici Sağlık tarama ekiplerince kullanılabilir. ","https://www.eye-checkup.com/"
"Stork Camper","2019 Yılında Taner Palamutcu tarafından kurulan STORK CAMPER; global pazarda güçlü bir marka olma yolculuğunda, AR-GE’ye de verdiği önemle, sayısal tasarım ve inovatif üretim teknolojilerini kullanarak modüler yaşam çözümleri üretmektedir. Modüler Yaşam Kabinleri ile, kişilere ve ailelere serbest zamanlarını en etkili kullanabilecekleri ve kalıcı anılar inşa edebilecekleri yaşam tarzı sunmayı hedeflemektedir. Aynı zamanda sağlık, arama-kurtarma ve kamusal fayda sağlayan kurumlara pratik, hızlı ve sınır tanımayan çözümlerle destek vermeyi amaçlamaktadır.","https://www.storkcamper.com/"
"GLANCEAI","3D İçerik Platformumuzda ürün görsel veya videolarından hızlıca 3D modeller oluşturabilir, web sitenize interaktif 3D görüntüleyicimizi ekleyerek kullanıcı deneyimini zenginleştirebilir, yüksek kaliteli video ve görsel içerikler üretebilir ve 3D reklamlarla dönüşüm oranlarınızı arttırabilirsiniz.","www.glanceai.app"
"Image4IO","image4io, web siteleri ve mobil uygulamalardaki görsellerin (resimlerin) optimizasyonunu yapan, içerik dağıtım ağı (content delivery network) ile bu içeriği hızla dağıtan ve görsellerin deposunu bulutta yöneten tam donanımlı görsel yönetim aracıdır. 2019 yılı Ocak ayında İTÜ Çekirdek Ön Kuluçka Programına dahil olup yarı finale kadar yükselmiştir. Avrupa’nın en iyi SaaS hızlandırıcı programı Startup Wise Guys online eğitiminden mezun olmuştur. Tübitak Bigg tarafından 200.000TL hibeye layık görülmüş ve Mayıs 2019’da şirketleşmiştir. Şirketin kurucusu İsmail İren SALTALI’dır.","https://image4.io/"
"Hergele Elektrikli Scooter","Hergele, yerli elektrikli scooter üreticisi ve e-mobilite araç paylaşım teknolojik altyapı sağlayıcısıdır. Türk mühendisler ve tasarımcılar tarafından geliştirilip lokal olarak üretilen Hergele elektrikli scooterlar, bir çok farklı şehir yapısı düşünülerek multidisipliner yöntemlerle, ulaşımın zor olduğu şehirlerin üstesinden gelecek şekilde tasarlanmıştır. Bireysel kullanımda, son kullanıcıya yönelik elektrikli scooterları ile piyasaya çıkan Hergele, ürünlerinin araç paylaşım platformlarında kullanılabilmesi için gerekli altyapıyı ve mikromobilite çözümlerini sunmaktadır. E-mobilite araç paylaşım platformlarında operasyon öncesi ve süresince karşılaşılan problemlerin çözülmesi ve bu sayede mikromobilite kültürünün yayılmasına olanak sağlamaktadır. Operasyon öncesinde ihtiyaçların ithalat yoluyla karşılanmasının zorunluluğundan ve bu sürecin zorluğu ve uzunluğundan kaynaklanan yüksek ön kurulum maliyetlerini düşürmekte ve operasyon süresince paylaşım platformlarında kullanılan araçların düşük ömürleri nedeniyle sürekli yenilenme ihtiyacına cevap verebilmektedir. Operasyon süresince, ithalat yoluyla kurulumu sağlanan araç paylaşım teknolojik altyapısı ve araçların satış sonrası desteklerinin yetersizliğinin önüne Hergele Filo paketi ile geçilmektedir. Hergele, işletmecilere ve girişimcilere Iot Cihaz, Takip Sistemi, Yönetim Paneli, Mobil Uygulama ve Elektrikli Scooterların operasyona hazır, anahtar teslim bir iş modeli sağlamaktadır. Sağlanan iş modeli ve ürünler, modüler üretim süreci sayesinde özelleştirilebilmekte ve kullanım alanlarına ve kişilerin/kurumların isteklerine göre şekillendirilebilmektedir.","www.hergele.co"
"Akıllı Magnet"," Tüsiad verilerine göre günümüzde E-ticaret kullanım oranının %19 gelecek 2 yıl içinde ise %45 olacağını düşünülmektedir. E-ticaret hacminin düşük olmasının sebeplerinden bir tanesi henüz E-ticaret yapmanın pek de kolay olmamasıdır. Teknolojik yetkinliği olmayan tüketicinin bir email hesabı oluşturması, sanal kredi kartı tanımlaması, apple store veya playstore içindeki milyonlarca uygulama içinden doğru uygulamayı bulması, indirmesi ve kullanımını öğrenmesi aslında pek de kolay bir iş değildir. Oysa evlerinde bir akıllı magnet sahibi olan tüketicilerin, artık e-ticaret yapabilmeleri için telefonlarını magnetlerine yakınlaştırması yeterli olacaktır. Ayrıca Toucless Order konsepti ile hiç bir düğmeye basmadan sadece telefonlarını bir kaç kez yakınlaştırması esası ile sipariş sürecini tamamlatabiliyoruz.  Marka bilinirliğini arttırmak için magnet üzerine entegre ettiğimiz çözümümüzü, işletmelerin restaurant, mağaza veya istasyonlarında bulunacak görseller ile de entegre edebiliyoruz. Her zaman müşterilerimize söylediğimiz gibi, tüketiciler ciddi fiyatlar ile akıllı telefonlar satın alıyorlar. Örneğin bir müşteri memnuniyet anketi yapmak için tüketicinin yaptığı yatırımın benzerini bir tablet alarak yapmanın çok da doğru olmadığını savunuyoruz. Akıllı telefonlar bildiğiniz gibi bir tablet, bir tv. Kısacası ne olmasını istiyorsanız odur. Önemli olan tüketicinin akıllı telefonlarını kullanabilmektir. Böylece işletmelerin tabletlere yapmaları gereken ilk yatırım ve işletme maliyetleri ortadan kalkacaktır. Akıllı Magnet projesi tam olarak bu ihtiyaca cevap verebilmektedir. Dakikalar içinde mağazaların istediğiniz bir noktasını müşteri değerlendirme veya kampanya tanıtım noktası haline getirebilirsiniz. Ve bunun için hiç bir alt yapı çalışması yapmanıza gerek bulunmamaktadır.","http://www.roitech.com.tr/"
"hippist"," Türkiye’den başarılı tasarım markaları dünyanın dört bir yanındaki tasarım meraklılarına ulaşabilecekleri yepyeni bir kanala kavuşuyor. Türk tasarımcıları ile dünyanın önde gelen şehirleri arasında köprüler kurma amacıyla kurulan hippist, Avrupa’dan yola çıkıp dünya pazarını hedefleyen ve çok özel tasarım ürünlerini bir araya getiren bir e-ticaret platformu. Türkiye’den özenle seçilen marka ve ürünlerin uluslararası pazara girebilmelerini ve ülkemizin e-ihracat gelirine katkıda bulunmalarını hedefliyor.  Hippist’in kurucusu Deniz Kahraman uzun yıllar pazarlama alanında çalıştıktan sonra Londra’ya taşınarak farklı markalar için e-ticaret danışmanlığı yapmış. Burada Türkiye’nin tasarım konusunda iyi durumda olmasına rağmen pazarda hakettiği yerden uzakta olduğunu, pazara girişin zor ama doğru yerden başlandığında Türk markaları için büyük potansiyel olduğunu görmüş. Tasarımcılar kendi işlerine yoğunlaştıkları için online satış kanalları ve pazarlamaya vakit ve dikkat ayıramıyorlar diye düşünerek tasarıma olan aşkının da etkisiyle hippist’i kurmuş.  Tasarımcılar, kendi markaları ve ürünleri ile hippist üzerinden dünyanın en önemli pazarlarına sunuluyor. Tasarımcılar hippist’te sadece satış yapmakla kalmıyor, bambaşka pazarlardan geri bildirim alabiliyorlar, fikir liderlerine ulaşabiliyor ve risk almadan ürünlerini test edebiliyorlar.  Dünyanın farklı yerlerinde yaşayan tasarım meraklılarına başka yerlerde bulamayacakları ürünler sunan hippist yeni kurulmasına rağmen İngiltere, Fransa, Kanada, Amerika, Singapur gibi yerler dahil dünyanın dört bir yanına satış yapıyor ve tasarımcılarımızı tanıtıyor.","https://hippist.co.uk"
"SIMULARGE","Simularge, mühendislik yazılımını ve paylaşım platformunu ekonomik ve yalın bir şekilde hizmete sunan bir firmadır. Mühendislik firmaları tarafından aynı amaç için kullanılan paket yazılımlar günümüzde oldukça yüksek lisans ücretlerine sahiptir ve düzgün çalışabilmeleri için yüksek kapasiteli iş bilgisayarlarına ihtiyaç duymaktadırlar. Bilgisayar-Destekli Mühendislik (CAE) pazarında karşılaşılan bu sorunları çözmeyi hedefleyen Simularge, sahip olduğu özgün yazılımlarını buluta taşıyarak, kullanıcıları lisans ücretinden ve yüksek kapasiteli bilgisayar alımı masrafından kurtarmaktadır. Gerekli hesaplama gücü buluttan kullanılmakta ve kullanım saatlik olarak ücretlendirilmektedir. Kullanım açısından kolaylıklara bakıldığında, hesaplama yapan sistemin çalışma yapısının, angarya olan ağ-yapısı oluşturma gibi işlere sahip olmadığını görmekteyiz. Bu yönüyle yalın bir hizmet verecek olan firma, müşterilerine zamandan %50’ye varan tasarruf imkânı sağlamaktadır. Bu anlamda sadece Türkiye’de değil, Dünya’da da ilk olacak bir yazılımdır. Ayrıca, bu yazılım ile yapılan işler, Simularge’nin yazılım içine entegre ettiği SimulStore ismindeki AppStore benzeri bir platform üzerinden paylaşılabilmekte, düşük komisyon ücretleri ile satışı yapılabilmektedir. Mühendislik alanında yapılan işlerin paylaşımı oldukça kolaylaştıran bu yeni sistem; Mühendislik, Ar-Ge ve Tasarım alanında inovasyon ve işbirliğini kolaylaştırmaktadır.","https://itucekirdek.com/portfolio_page/simularge/"
"Car4Future","“Elektrikli ve otonom araçlar için blokzinciri ile geliştirilen bir enerji paylaşım ağıdır. Car4Future, elektrikli araçların enerjilerini diğer elektrikli araçlara ve tekrar şarj ünitelerine aktarmalarını sağlar. E.V. sahipleri para kazanabilir ve pilinizi doldurmak daha kolay ve basit hale gelir. İşte Car4Future şarj kablosu E.V. Değiştirilebilir soket başlıkları ile esnek donanıma sahiptir ve hatta kablosuz wireless ped başlığı, herhangi bir üniteden, ev prizinden ve diğer E.V. ‘lerden enerji almanızı sağlar. Yazılım platformu, size enerjisini satmaya istekli olan yakındaki E.V. ‘yi bulmak için ekosistemi yaratır. Sadece diğer elektrikli araçlardan enerji almakla kalmaz, yakındaki tüm şarj ünitelerini görebilir, rezerve edebilir, akünüzün boşalmayacağı bir rota planlayabilir ve seyahatiniz boyunca herhangi bir kaynaktan herhangi bir enerji kaynağını bulabilirsiniz.","https://www.car4future.tech/"
"PARXLAB","İTÜ Çekirdek’ten Park Noktalarını Dijitalleştiren Girişim; Parxlab Günümüzde özellikle metropol şehirlerin en büyük problemlerinin başında trafik gelmektedir. Trafiği oluşturan %30’luk etkenlerden de birisi de park yeri arayan sürücüler oluşturmaktadır. Ayrıca şehirlerde otopark yönetimi birçok noktadan önem arz etmektedir. Bu noktada Parxlab girişimi park noktalarına yerleştirdiği kablosuz ve uzun yıllar batarya değişimi olmadan veri sağlayan sensörleri ile park noktasında oluşan veriyi geliştirdiği yapay zeka üzerinde toplayıp hem sürücüye boş park noktasını gösterip, o noktaya rotalama yapıyor ve park ücretini mobil uygulama üzerinden alınmasını sağlıyor hem de işletmeye veri sağlayıp otonom bir şekilde otoparkın yönetilmesini sağlıyor. Sadece sensör yerleştirdikleri yerden dolu/boş verisi sağlamıyor. Aynı zamanda cihazlarının olmadığı bir cadde üzerinde de kullanıcıya bir tahmin sunarak en yakın boş park yeri önerilerini iletiyor. Aynı şekilde rotalama yaptırıp ücret ödeme noktasında da kullanıcısına kolaylık sunuyor. İşletme tarafında ise park yerlerini dinamik ücretlendirme seçeneği ile otoparkın daha verimli kullanılmasını sağladığı gibi şehrin trafik yoğunluğunun azaltılmasında da önemli rol alıyor.v","http://parxlab.co/"
"FLUKER APP","Fluker yapay zeka tabanlı bir yabancı dil konuşma pratiği uygulamasıdır.","https://flukerapp.com"
"HemenYolda"," Hemenyolda özetle; restoranlara özel geliştirilmiş, işletmelerin karmaşık dağıtım sistemlerini düzenleyen yeni nesil, akıllı bir kurye takip yazılımı. Sorunsuz paket servis deneyimi olarak konumlandırılan Hemenyolda, işletmelerin saha personeli problemleri yerine kendi işlerine odaklanmasına olanak sağlıyor. İşletmelerin evlere servis deneyimlerini geliştirerek, operasyonel maliyetlerini düşürmeyi ve gelirlerini yüzde 30’a kadar artırmayı hedefleyen Hemenyolda, global ortağı Sodexo ile büyümeye devam ediyor.","https://www.hemenyolda.com/"
"Lumnion","Lumnion, sigorta sektörü için hayat dışı alanda kullanılmak üzere yapay zeka ve makine öğrenmesi tabanlı fiyatlama platformları geliştirmektedir.","www.lumnion.com"
