startupName,description,WebsiteLink
Aytunga,"Yeni Nesil Öğrenim Platformu olan Sorun Var mı? eğitim sektörünü bütünüyle dönüştüren, kapsamı ile bütünleşik ve yazılımı ile özgün ulusal fayda sağlayan web tabanlı bir yazılımdır. Öğretmen ve öğrencileri buluşturan animasyonlu sesli anlatımlı soru çözümlerinin, etkileşimli, canlı derslerin yapılabildiği, e-sınav dahil tüm süreçlerin dijital dönüşüm projesi. Tamamlayıcı olarak son aşamada doğru meslek, üniversite ve bölümlerin yetenek analizleri sonrası rehberlik seansları ile gelecek belirleyici hizmet sunan bir big data yönetim sistemidir.",https://www.aytunga.com
B-PREG,"B-PREG Kompozit ve Tekstil A.Ş. dünyada çok yeni, Türkiye’de ise ilk olan bir malzeme geliştirdi. Doğal elyaf takviyeli tek yönlü termoplastik prepreg. Yüksek mekanik ve akustik performansa sahip olan B-PREG, mevcut alternatiflerine göre daha hafif ve daha ince. Ayrıca doğal yapısı ile oldukça çevre dostu. Araçların iç trim parçalarında mevcutta cam elyaf, talaş tozu ve keçe formunda doğal elyaf içeren malzemeler kullanılıyor. Yapılan denemelerde, bu malzemelerin yerine B-PREG ile üretilen paneller kullanıldığında %70’e varan hafiflik sağlandı. Ayrıca, B-PREG, sadece 3 mm kalınlığında bir panelle, 40 dB’in üstünde ses geçiş kaybı sağlıyor. Bu da, otomotivin ihtiyaç duyduğu akustik performans için fark yaratabilecek bir seviye. Ön üretim denemelerinde görüldü ki, B-PREG, otomotiv sektörünün mevcut üretim prosesleriyle de çok uyumlu. Üreticiler, büyük yatırımlar yapmadan, mevcut üretim tesisleriyle B-PREG’i kullanabilecek. B-PREG’in mekanik performansı oldukça iddialı. Şu ana kadarki denemeler otomobil iç trim parçaları ile yapıldı. Önümüzdeki günlerde, firma, malzemeyi saca alternatif olarak da deneyecek. Otobüs üreticileri de B-PREG ile ilgileniyor. Otobüsün taban, tavan ve yan panellerinde ihtiyaç duyulan daha hafif ve daha ince paneller için B-PREG’i denemeye hazırlanıyorlar. Evana akıllı radyatör vanası eski kalorifer petek vanalarının yerine takılarak her oda sıcaklığını ayrı ayrı telefondan kontrol etmeye yarayan akıllı radyatör vanasıdır. %30’a kadar doğalgaz tasarrufu yaptığı İTÜ laboratuvarlarında yapılan testlerle tescillenmiştir. Evana, Big Bang 2019’da fuaye girişimlerinden birisi olmuştur.",https://itucekirdek.com/portfolio_page/b-preg/
BAKTEK,"Cihaz, doğadan seçilip izole edilmiş bakterilerin besiyeriyle birleştirilmiş tablet halindeki spor formunu eser miktarda fermantasyon tankına alarak üremesini ve inkübasyonunu sağlar. Böylelikle aktif haldeki sıvı bakteri solüsyonu biyoremidasyon için en uygun hale getirilmiş olur. Lugath, yüksek hacim ve sıklıkta çeviri ihtiyacı olan dijital platformlara ya da uluslararası üretici firmalara, bilinen en iyi makine çevirisi deneyimini sunabilen proaktif bir çeviri platformudur. Akıllı trafik işaretleri ve düşük maliyetli araç içi cihazlarıyla araçların bağlı altyapı dışındaki seyahatlerinde iletişimi sürdüren görüntü tabanlı teknolojiler sunar.",https://itucekirdek.com/portfolio_page/baktek/
BBA VTOL,"7 ay önce canlıya alınan girişim BenzinLitre, “ilk gördüğünüz istasyona değil, en doğru istasyona girmenizi” sağlayan vizyonu ile 30 binden fazla kullanıcıya ulaşmış durumda ve Appstore’da benzin kelimesinde ilk sırada, navigasyon kategorisinde ise top 20 içerisinde çıkıyor.",https://www.bbavtol.com/
BELLUM," İnsan hayatının söz konusu olduğu durumlarda bu veriler kabul edilemez boyuttadır. İleri teknoloji kompozit balistik malzemenin eşsiz tasarım ile birleştirildiği bu noktada, tüm vücudun etkin koruma altına almasının yanı sıra harekete bağlı kısıtlamaları ortadan kaldıracak ve ortaya bir savaş dış iskeleti çıkacaktır.  N1-SIRTLAN zırhının içerdiği teknoloji, esneklik ve incelikten taviz vermeden daha dayanıklı zırhlar yapılabilmesini olağan kılmaktadır. “Sıvı Zırh” olarak yorumlanan teknoloji, Kişinin hareketlerini engellemeyecek ölçüde sıvı, merminin geçişini engelleyecek ölçüde katı olarak çalışmaktadır. Balistik materyal ile senkronize çalışan bu yapı piyadenin üzerinde taşıdığı seramik plaka devrini sonlandıracak ve yüksek hareket ve vurucu güçte ağır zırhlı piyadelerin devrini başlatacaktır. About This Project  Evecude ile markanızı dijital pazarlama teknolojisinin geldiği son noktada konumlandırın.",https://itucekirdek.com/portfolio_page/bellum/
BIC Angels,"Ege bölgesindeki girişimcilere yatırım, eğitim ve mentorluk",https://www.bicangels.com/
BIC101,"Yatırımcı erişimi, eğitim, hızlandırma programları",https://bic101.com/
BIKOSHU," Kurucu Ortak, Tolga Özbilün sanal mahalle hayallerini şöyle yorumlamakta: “Mahallede sipariş vermek için akla gelen ilk mecra olmaya talibiz. Tüm esnafın sanal ortamda yer aldığı bir platform üzerinden kısıtlı zamanı olan günümüz tüketicisine hız kazandıracağımızı düşünüyoruz. Esnafa verdiğimiz destek ve son kullanıcıya yaptığımız mahalle vurgusuyla mahalle bilincini ve dayanışmasını geliştirmek istiyoruz. Çok yakında bütün Türkiye’de Bikoshu aracılığıyla internet çağına ayak uydurmuş lokal kahramanlar çıkacağına inanıyoruz.”  Mahallende ne varsa Bikoshu kapında… Bikoshu’nun diğer online sipariş sitelerinden en büyük farkı; bakkaldan fırına, petshop’tan kuru temizlemeye her türlü günlük tüketim ihtiyacını son kullanıcılara aynı platformda sunabilmesi. Bikoshu; Bakkal, Market, Restaurant, Fırın, Pastane, Kahve, Ofis Malzemeleri, Çiçekçi, Kozmetik, Kuruyemişçi gibi farklı dükkanları bir arada barındırmayı hedefliyor. Her büyüklükte ve her sektördeki işyeri Bikoshu dünyasının parçası olabiliyor.  Sıfır komisyonla esnafa tam destek… Bikoshu’nun getirdiği en büyük yeniliklerden biri dükkan açma ve sipariş iletimini kapsayan giriş paketi için üye işyerlerinden komisyon almaması. Bikoshu Kurucu Ortağı Ceylan Ece Keremoğlu’na göre Bikoshu sıfır komisyon politikasıyla pazar yeri modelinde ezber bozuyor. Ceylan Ece Keremoğlu sıfır komisyon politikalarını “Bikoshu olarak dijital dünyanın bize verdiği maliyet avantajlarını üye iş yerlerimize yansıtmak istiyoruz, bu açıdan da temel hizmetlerimizi bedava vererek üyelerimizi, özellikle küçük esnafı, destekliyoruz. Bu politikamızın aynı zamanda bize hizmet kapsamımızı çok hızlı bir şekilde Türkiye çapına yaymanın kapılarını açacağı düşüncesiyle çok heyecanlıyız.” şeklinde ifade etti. Searover olarak, alanında kalifiye mühendis ve uzman teknikerlerden oluşan güçlü kadromuz ve teknik alt yapımızla su altı teknolojileri ve robotik çözümleri üretiyoruz. Ürettiğimiz teknolojiler ve ürünler ile deniz inşaatı, enerji, kafes balıkçılığı, savunma sanayi, çevre araştırmaları ve su altı arkeolojisi sektörlerinde hizmet veriyoruz. Ürün satışı, mühendislik ve tasarım çözümleri sunma, firmaların ihtiyaçlarına yönelik ürün geliştirme ve ürün adapte etmenin yanı sıra su altı incelemesi, izleme, denetim gibi operasyon hizmeti de sunuyoruz.",https://itucekirdek.com/portfolio_page/bikoshu/
BIMCRONE,"DeepSport ile size, sporun yeni evrimini sunuyoruz! Evlerinde egzersiz yapanlar bilinçli olsalar dahi egzersizi yanlış yaptıklarının farkında değiller. Ayrıca kullandıkları platformlar yalnızca video içerik sunduğu için verimsiz olabiliyor. Biz DeepSport ile bu kişilere bir 3. göz oluyoruz. 3. göz de nasıl oluyormuş diyecek olursanız, biz DeepSport olarak yapay zekâ destekli bir mobil fitness uygulaması geliştirdik ve bunu çok farklı bir yaklaşımla gerçekleştirdik. DeepSport’ta yapay zekâ sizi telefon kamerasıyla görüyor, eklemlerinizi tespit edip vücut açılarınızı hesaplıyor ve pozisyonunuzu tanımlıyor. Böylece kullanıcılar evde egzersiz yaparken, yalnızca akıllı telefonla tekrarlarını sayıyor, doğruluğu hesaplıyor, “kalçanı kaldır” gibi sesli bildirimlerle de onları aktif tutuyoruz. İnsanların sağlıklı ve interaktif spor yaparak yaşam kalitelerini artırmalarını sağlıyoruz. Ayrıca onların sadece egzersiz yapmak istediklerinde değil, belirli hatırlatmalarla hayatlarının her anında yanında olarak yaşam kalitelerini artırmayı amaçlıyoruz. Çocuklardan yaşlılara kadar geniş bir kitlede, düzenli ve sağlıklı bir yaşamı önemseyen, sınırlı vakti ve kaynağı olan, profesyonel beklentisi olmadan egzersiz yapmak isteyen, evde egzersiz yapan ve yapmak isteyen kullanıcıları hedefliyoruz. DeepSport ile bu kişilerin sağlıklı ve interaktif spor yapmalarını sağlıyoruz. Hedefimiz insanların hayatına değer katan, fayda üreten bir şirket olarak sayısız kullanıcı deneyimi biriktirerek büyümek. Sonrasında evde spor temasını genişleterek fizyoterapi, artırılmış gerçeklik, yapay zekanın dans öğrettiği uygulamalar gibi konseptlerle çağa ayak uyduracak çalışmaları yapacağız.  Anadolu'daki kadın kooperatiflerinin ürünlerini, ürünün ve üreticinin hikayesiyle birlikte büyük pazarlarla buluşturan ve kadın odaklı bir marketplace'e evrilecek olan teknoloji bazlı sosyal girişim.",http://www.bimcrone.com/tr/
BIMMade,"Lojipark yurt içi lojistik sektöründe toplam 870.000 bireysel kamyoncu üzerinden yapılan günlük 300.000 spot sevkiyatın dijitalleşerek, yük sahipleri ile araç sahiplerinin buluştuğu pazaryeri uygulamasıdır. Paketlerinizi, ürünlerinizi veya siparişlerinizi işletmenizden alıp müşterilerinize",https://www.bimmade.com/
BIST Private Market,"Teknoloji transferi, proje ticarileştirme, patent yönetimi",https://privatemarket.borsaistanbul.com/
BLUEARF,,https://bluearf.com/
BOLY,,https://www.boly.app/
BRB,Sadetoptan ile müşterilerinden çok hızlı şekilde siparişlerini alabilen toptancılar ayrıca hem cari akışlarını takip edip hem de kolaylıkla tedarik listelerini düzenleyebiliyor. Teslimat listeleri ile de tek bir yerden teslimatlarını listeleyebiliyorlar.,https://wegonnaberightback.com/
BTAP — Target TTO,KOBİ ve girişimci odaklı danışmanlık ve mentorluk hizmeti,https://targettto.com/
BUMED Business Angels,Etohum girişimlerine yatırım yapan ağ,https://bumed.org.tr/
BUNSAR,"Mağaza içi kullanımda; tüketiciye: Pratik bir şekilde kendi kombinlerini oluşturabilme, sosyal medya üzerinde paylaşıp görüş alabilme, ürünleri daha önce aldığı ürünlerle deneyebilme, yeni gelenler, indirimdekiler, önerilen stiller gibi listelere erişebilme, giyinme kabinine daha az ihtiyaç duyma, stokta olmayan ürünleri deneyip sipariş verebilme, ürün hakkındaki kullanıcı yorumlarına erişebilme; Markalara ise: Müşteri memnuniyeti ve sadakatinde artış; sepet büyüklüğü ve dönüşüm oranında artış, datamining ile müşteri eğilimlerini keşfetme imkanı, artan müşteri odaklılığı ve sosyal medya aktivitesi gibi imkanlar sunarken; SmartTV kullanımında; Tüketiciye: Ürünü evinde deneyebilmenin getirdiği memnuniyet; beden seçiminde daha artan başarı şansı; Markalara: Yeni ve farklı bir satış kanalı, geri dönüşlerin azalmasından kaynaklı lojistik tasarrufu, tuğla mağazadaki müşteri deneyimini evlere taşıyabilme gibi daha birçok fayda sunar. Bunsar müşterilerinin değişen beklentilerini karşılamak için fiziksel ve dijital alışveriş deneyimlerini getiren yenilikçi teknolojiler geliştiriyor. Müşterileri ile birlikte çalışarak onların doğal alışveriş döngülerinin bir parçası ve marka ile daha iyi bir etkileşim haline pratik araçlar sağlayan müşteri sadakatini ve dönüşüm oranlarını arttırmayı hedefliyor. Şu an Türkiye’de bulunan 123 tıp fakültesinden sadece 7 tanesinde simülasyon merkezi bulunmakta. Simülasyonla yapılan eğitimlerin doktor hatasını azalttığı, iletişimi, liderlik becerilerini ve kriz-kaynak yönetimini arttırdığı ve daha iyi öğrenme ve beceri gelişimine imkan verdiği bilimsel olarak kanıtlanmıştır. Biz “R.I.S.E Teknoloji” olarak simülasyon gibi klasik ders yöntemleri dışındaki ileri eğitim metotlarının tüm eğitim kurumlarımızda ulaşılabilir olmasını ve bu sayede toplumun kendimizin ve sevdiklerimizin daha donanımlı sağlık çalışanlarınca bakılması için uğraşan bir sosyal girişimiz. R.I.S.E. Teknoloji tıp ve elektrik-elektronik mühendisliği alanlardaki uzman ve yetenekli kişilerden oluşan 6 kişilik bir ekip tarafından kurulmuştur. Medikal alanlardaki eğitimlerde yüksek yetkinlik kazandıran simülasyon tabanlı yöntemlere erişimin zorluğunu fark eden ekip; bu zorluğu gidermeyi hedefleyerek 2020 yılında çalışmalarına başlamıştır. R.I.S.E. Teknoloji, simülasyon tabanlı eğitimlerde kullanılan pahalı, karmaşık ve hantal mekanik tabanlı sistemler yerine; oldukça ekonomik, kompakt ve adaptif yazılım tabanlı bir alternatif geliştirerek mekanik sistemlerin dezavantajlarını ortadan kaldırmayı amaçlamaktadır. Bu sayede simülasyon tabanlı medikal eğitimlere erişimi kolaylaştırarak, tıp eğitiminde fırsat eşitliği ilkesini savunmakla kalmayıp aynı zamanda büyük katkı sunan sosyal bir girişim olarak da göze çarpmaktadır. Aynı zamanda bu alanlarda eğitim veren kurumların ölçme, değerlendirme ve akreditasyon standart haline getirmeyi hedefleyen R.I.S.E. Teknoloji ekibi, bu konuda kurumlara büyük kolaylıklar sunmaktadır. Ayrıca öğrencilere ve eğitmenlere de sunmuş oldukları fırsatlar ve kolaylıklar sayesinde onların da alanlarında en iyi eğitimi alan ve veren birisi olarak kendilerini geliştirmelerine de olanak sağlamaktadır. Özetle, R.I.S.E. Teknoloji grubu yakın zamanda medikal alandaki her türlü eğitimde kendini gösterecek bir girişim olma yolunda hızla ilerlemektedir",https://itucekirdek.com/portfolio_page/bunsar/
BUY BUDDY," Hitag alışveriş cihazının mağaza müşterilerine olduğu gibi, mağaza sahipleri ve markalara da birçok faydası vardır. Hitag ile birlikte çalışan Business Buddy mağaza çalışanı uygulaması ve Buddy Dashboardu sayesinde, mağaza çalışanları rafta ürün bittiği anda bildirim alarak hem rafları gezerek harcayacağı zamandan tasarruf edecek hem de mağazalar yok satarak satış kaybetmeyecektir.  Bunlara ek olarak Buy Buddy, dünyada başka hiçbir şirketin sağlamadığı, e-commerce'deki barkod ve müşteri bazlı satışa dönüşüm oranı, sepeti terk etme, ürüne gösterilen ilgi, müşteri bekleme süresi gibi analizleri mağazalara taşıyarak markaların ve mağaza sahiplerinin daha doğru kararlar vermelerini ve müşterilerine kişiselleştirilmiş en iyi hizmeti sunmalarını sağlayacaktır. Kısaca Buy Buddy perakende sektöründe görev alan ve alışveriş yapan herkesin hayatını kolaylaştıracak ve tekrar alışveriş yapmayı sevmelerini sağlayacaktır. Web sitelerini herkes için erişilebilir hale getirerek, engelli bireylerin dijital dünyaya eşit erişimini sağlıyoruz. About This Project",buybuddy.co
BabyQuip,Yapay zeka destekli klinik araştırma hızlandırma platformu,https://www.babyquip.com/
Bahariye Melek Yatırım,Boğaziçi mezunları odaklı melek yatırım ağı,-
Balistik Örtüsü,"İstenilen zaman diliminde seçilmiş ve doğrulanmış kullanıcılarla beraber, kolay ve hızlı şekilde araştırmalar yapılabilen bir online platform. Bünyesinde barındırdığı 60.000 üyesiyle markaların araştırma ihtiyaçlarına cevap verebilen, ürünlerini deneyen ve geri bildirimler veren, markalara fikirler üreten, onların görevlerini yerine getirebilen bir yeni nesil araştırma şirketi.",https://btm.istanbul/girisimler/balistik-ortu
